,Geohash,GeohashBounds,Latitude_SW,Longitude_SW,Latitude_NE,Longitude_NE,Location,Latitude,Longitude,City,County,State,Country,ISO_3166_2,SeverityScore,IncidentsTotal,UpdateDate,Version,LATITUDE,LONGITUDE,COUNT
367,dpz830u,"POLYGON((-79.4036865234375 43.6418151855469, -79.4023132324219 43.6418151855469, -79.4023132324219 43.6431884765625, -79.4036865234375 43.6431884765625, -79.4036865234375 43.6418151855469))",43.642,-79.404,43.643,-79.402,POINT(-79.40248 43.64286),43.643,-79.402,Toronto,,Ontario,Canada,CA-ON,0.013,5,2022-02-02,5.1,43.643,-79.402,1
368,dpz830v,"POLYGON((-79.4023132324219 43.6418151855469, -79.4009399414062 43.6418151855469, -79.4009399414062 43.6431884765625, -79.4023132324219 43.6431884765625, -79.4023132324219 43.6418151855469))",43.642,-79.402,43.643,-79.401,POINT(-79.40215 43.64266),43.643,-79.402,Toronto,,Ontario,Canada,CA-ON,0.008,3,2022-02-02,5.1,43.643,-79.402,1
369,dpz838y,"POLYGON((-79.3789672851562 43.6418151855469, -79.3775939941406 43.6418151855469, -79.3775939941406 43.6431884765625, -79.3789672851562 43.6431884765625, -79.3789672851562 43.6418151855469))",43.642,-79.379,43.643,-79.378,POINT(-79.37802 43.6426),43.643,-79.378,Toronto,,Ontario,Canada,CA-ON,0.011,59,2022-02-02,5.1,43.643,-79.378,1
370,dpz828c,"POLYGON((-79.4297790527344 43.6418151855469, -79.4284057617188 43.6418151855469, -79.4284057617188 43.6431884765625, -79.4297790527344 43.6431884765625, -79.4297790527344 43.6418151855469))",43.642,-79.43,43.643,-79.428,POINT(-79.42871 43.64239),43.642,-79.429,Toronto,,Ontario,Canada,CA-ON,0.044,32,2022-02-02,5.1,43.642,-79.429,1
371,dpz2m2b,"POLYGON((-79.573974609375 43.6418151855469, -79.5726013183594 43.6418151855469, -79.5726013183594 43.6431884765625, -79.573974609375 43.6431884765625, -79.573974609375 43.6418151855469))",43.642,-79.574,43.643,-79.573,POINT(-79.57347 43.64312),43.643,-79.573,Toronto,,Ontario,Canada,CA-ON,0.008,3,2022-02-02,5.1,43.643,-79.573,1
372,dpz2m30,"POLYGON((-79.573974609375 43.6431884765625, -79.5726013183594 43.6431884765625, -79.5726013183594 43.6445617675781, -79.573974609375 43.6445617675781, -79.573974609375 43.6431884765625))",43.643,-79.574,43.645,-79.573,POINT(-79.57303 43.64328),43.643,-79.573,Toronto,,Ontario,Canada,CA-ON,0.052,10,2022-02-02,5.1,43.643,-79.573,1
373,dpz838f,"POLYGON((-79.3844604492188 43.6418151855469, -79.3830871582031 43.6418151855469, -79.3830871582031 43.6431884765625, -79.3844604492188 43.6431884765625, -79.3844604492188 43.6418151855469))",43.642,-79.384,43.643,-79.383,POINT(-79.38349 43.64219),43.642,-79.383,Toronto,,Ontario,Canada,CA-ON,0.005,3,2022-02-02,5.1,43.642,-79.383,2
374,dpz2rby,"POLYGON((-79.4558715820312 43.6418151855469, -79.4544982910156 43.6418151855469, -79.4544982910156 43.6431884765625, -79.4558715820312 43.6431884765625, -79.4558715820312 43.6418151855469))",43.642,-79.456,43.643,-79.454,POINT(-79.45532 43.6427),43.643,-79.455,Toronto,,Ontario,Canada,CA-ON,0.021,8,2022-02-02,5.1,43.643,-79.455,1
375,dpz838u,"POLYGON((-79.3817138671875 43.6418151855469, -79.3803405761719 43.6418151855469, -79.3803405761719 43.6431884765625, -79.3817138671875 43.6431884765625, -79.3817138671875 43.6418151855469))",43.642,-79.382,43.643,-79.38,POINT(-79.38117 43.64236),43.642,-79.381,Toronto,,Ontario,Canada,CA-ON,0.014,81,2022-02-02,5.1,43.642,-79.381,1
376,dpz8byp,"POLYGON((-79.4105529785156 43.758544921875, -79.4091796875 43.758544921875, -79.4091796875 43.7599182128906, -79.4105529785156 43.7599182128906, -79.4105529785156 43.758544921875))",43.759,-79.411,43.76,-79.409,POINT(-79.41033 43.75929),43.759,-79.41,Toronto,,Ontario,Canada,CA-ON,0.05,127,2022-02-02,5.1,43.759,-79.41,1
377,dpz8gq0,"POLYGON((-79.310302734375 43.758544921875, -79.3089294433594 43.758544921875, -79.3089294433594 43.7599182128906, -79.310302734375 43.7599182128906, -79.310302734375 43.758544921875))",43.759,-79.31,43.76,-79.309,POINT(-79.31002 43.75926),43.759,-79.31,Toronto,,Ontario,Canada,CA-ON,0.004,3,2022-02-02,5.1,43.759,-79.31,2
378,dpz2vq4,"POLYGON((-79.5712280273438 43.758544921875, -79.5698547363281 43.758544921875, -79.5698547363281 43.7599182128906, -79.5712280273438 43.7599182128906, -79.5712280273438 43.758544921875))",43.759,-79.571,43.76,-79.57,POINT(-79.57077 43.75874),43.759,-79.571,Toronto,,Ontario,Canada,CA-ON,0.048,19,2022-02-02,5.1,43.759,-79.571,1
379,dpz2uyh,"POLYGON((-79.5904541015625 43.758544921875, -79.5890808105469 43.758544921875, -79.5890808105469 43.7599182128906, -79.5904541015625 43.7599182128906, -79.5904541015625 43.758544921875))",43.759,-79.59,43.76,-79.589,POINT(-79.59009 43.75958),43.76,-79.59,Toronto,,Ontario,Canada,CA-ON,0.009,7,2022-02-02,5.1,43.76,-79.59,1
380,dpz2yy0,"POLYGON((-79.508056640625 43.758544921875, -79.5066833496094 43.758544921875, -79.5066833496094 43.7599182128906, -79.508056640625 43.7599182128906, -79.508056640625 43.758544921875))",43.759,-79.508,43.76,-79.507,POINT(-79.507 43.75941),43.759,-79.507,Toronto,,Ontario,Canada,CA-ON,0.032,4,2022-02-02,5.1,43.759,-79.507,3
381,dpz88x0,"POLYGON((-79.43115234375 43.7200927734375, -79.4297790527344 43.7200927734375, -79.4297790527344 43.7214660644531, -79.43115234375 43.7214660644531, -79.43115234375 43.7200927734375))",43.72,-79.431,43.721,-79.43,POINT(-79.43015 43.72053),43.721,-79.43,Toronto,,Ontario,Canada,CA-ON,0.043,10,2022-02-02,5.1,43.721,-79.43,1
382,dpz2xzj,"POLYGON((-79.4572448730469 43.7200927734375, -79.4558715820312 43.7200927734375, -79.4558715820312 43.7214660644531, -79.4572448730469 43.7214660644531, -79.4572448730469 43.7200927734375))",43.72,-79.457,43.721,-79.456,POINT(-79.45632 43.72078),43.721,-79.456,Toronto,,Ontario,Canada,CA-ON,0.027,25,2022-02-02,5.1,43.721,-79.456,2
383,dpz2wp4,"POLYGON((-79.5382690429688 43.7200927734375, -79.5368957519531 43.7200927734375, -79.5368957519531 43.7214660644531, -79.5382690429688 43.7214660644531, -79.5382690429688 43.7200927734375))",43.72,-79.538,43.721,-79.537,POINT(-79.53738 43.7207),43.721,-79.537,Toronto,,Ontario,Canada,CA-ON,0.056,38,2022-02-02,5.1,43.721,-79.537,1
384,dpz2x2n,"POLYGON((-79.4778442382812 43.681640625, -79.4764709472656 43.681640625, -79.4764709472656 43.6830139160156, -79.4778442382812 43.6830139160156, -79.4778442382812 43.681640625))",43.682,-79.478,43.683,-79.476,POINT(-79.47722 43.68198),43.682,-79.477,Toronto,,Ontario,Canada,CA-ON,0.015,11,2022-02-02,5.1,43.682,-79.477,1
385,dpz88b1,"POLYGON((-79.4187927246094 43.681640625, -79.4174194335938 43.681640625, -79.4174194335938 43.6830139160156, -79.4187927246094 43.6830139160156, -79.4187927246094 43.681640625))",43.682,-79.419,43.683,-79.417,POINT(-79.41806 43.68255),43.683,-79.418,Toronto,,Ontario,Canada,CA-ON,0.012,8,2022-02-02,5.1,43.683,-79.418,2
386,dpz88b3,"POLYGON((-79.4187927246094 43.6830139160156, -79.4174194335938 43.6830139160156, -79.4174194335938 43.6843872070312, -79.4187927246094 43.6843872070312, -79.4187927246094 43.6830139160156))",43.683,-79.419,43.684,-79.417,POINT(-79.41819 43.68332),43.683,-79.418,Toronto,,Ontario,Canada,CA-ON,0.016,23,2022-02-02,5.1,43.683,-79.418,2
387,dpz8395,"POLYGON((-79.3830871582031 43.6431884765625, -79.3817138671875 43.6431884765625, -79.3817138671875 43.6445617675781, -79.3830871582031 43.6445617675781, -79.3830871582031 43.6431884765625))",43.643,-79.383,43.645,-79.382,POINT(-79.38199 43.64359),43.644,-79.382,Toronto,,Ontario,Canada,CA-ON,0.041,12,2022-02-02,5.1,43.644,-79.382,1
388,dpz83c1,"POLYGON((-79.3748474121094 43.6431884765625, -79.3734741210938 43.6431884765625, -79.3734741210938 43.6445617675781, -79.3748474121094 43.6445617675781, -79.3748474121094 43.6431884765625))",43.643,-79.375,43.645,-79.373,POINT(-79.37458 43.64428),43.644,-79.375,Toronto,,Ontario,Canada,CA-ON,0.016,26,2022-02-02,5.1,43.644,-79.375,6
389,dpz8334,"POLYGON((-79.3954467773438 43.6431884765625, -79.3940734863281 43.6431884765625, -79.3940734863281 43.6445617675781, -79.3954467773438 43.6445617675781, -79.3954467773438 43.6431884765625))",43.643,-79.395,43.645,-79.394,POINT(-79.39447 43.64392),43.644,-79.394,Toronto,,Ontario,Canada,CA-ON,0.019,15,2022-02-02,5.1,43.644,-79.394,1
390,dpz831n,"POLYGON((-79.4009399414062 43.6431884765625, -79.3995666503906 43.6431884765625, -79.3995666503906 43.6445617675781, -79.4009399414062 43.6445617675781, -79.4009399414062 43.6431884765625))",43.643,-79.401,43.645,-79.4,POINT(-79.40024 43.64383),43.644,-79.4,Toronto,,Ontario,Canada,CA-ON,0.003,3,2022-02-02,5.1,43.644,-79.4,2
391,dpz2rcj,"POLYGON((-79.4572448730469 43.6431884765625, -79.4558715820312 43.6431884765625, -79.4558715820312 43.6445617675781, -79.4572448730469 43.6445617675781, -79.4572448730469 43.6431884765625))",43.643,-79.457,43.645,-79.456,POINT(-79.45603 43.6444),43.644,-79.456,Toronto,,Ontario,Canada,CA-ON,0.041,13,2022-02-02,5.1,43.644,-79.456,1
392,dpz839n,"POLYGON((-79.3789672851562 43.6431884765625, -79.3775939941406 43.6431884765625, -79.3775939941406 43.6445617675781, -79.3789672851562 43.6445617675781, -79.3789672851562 43.6431884765625))",43.643,-79.379,43.645,-79.378,POINT(-79.378 43.64362),43.644,-79.378,Toronto,,Ontario,Canada,CA-ON,0.011,25,2022-02-02,5.1,43.644,-79.378,1
393,dpz9096,"POLYGON((-79.4284057617188 43.7763977050781, -79.4270324707031 43.7763977050781, -79.4270324707031 43.7777709960938, -79.4284057617188 43.7777709960938, -79.4284057617188 43.7763977050781))",43.776,-79.428,43.778,-79.427,POINT(-79.42748 43.77716),43.777,-79.427,Toronto,,Ontario,Canada,CA-ON,0.009,3,2022-02-02,5.1,43.777,-79.427,1
394,dpz9097,"POLYGON((-79.4270324707031 43.7763977050781, -79.4256591796875 43.7763977050781, -79.4256591796875 43.7777709960938, -79.4270324707031 43.7777709960938, -79.4270324707031 43.7763977050781))",43.776,-79.427,43.778,-79.426,POINT(-79.42656 43.77723),43.777,-79.427,Toronto,,Ontario,Canada,CA-ON,0.011,3,2022-02-02,5.1,43.777,-79.427,1
395,dpz95c6,"POLYGON((-79.2855834960938 43.7763977050781, -79.2842102050781 43.7763977050781, -79.2842102050781 43.7777709960938, -79.2855834960938 43.7777709960938, -79.2855834960938 43.7763977050781))",43.776,-79.286,43.778,-79.284,POINT(-79.28519 43.77682),43.777,-79.285,Toronto,,Ontario,Canada,CA-ON,0.012,32,2022-02-02,5.1,43.777,-79.285,2
396,dpz2wbr,"POLYGON((-79.4984436035156 43.6830139160156, -79.4970703125 43.6830139160156, -79.4970703125 43.6843872070313, -79.4984436035156 43.6843872070313, -79.4984436035156 43.6830139160156))",43.683,-79.498,43.684,-79.497,POINT(-79.49835 43.68319),43.683,-79.498,Toronto,,Ontario,Canada,CA-ON,0.005,3,2022-02-02,5.1,43.683,-79.498,1
397,dpz2x26,"POLYGON((-79.4833374023438 43.6830139160156, -79.4819641113281 43.6830139160156, -79.4819641113281 43.6843872070313, -79.4833374023438 43.6843872070312, -79.4833374023438 43.6830139160156))",43.683,-79.483,43.684,-79.482,POINT(-79.48324 43.68396),43.684,-79.483,Toronto,,Ontario,Canada,CA-ON,0.009,3,2022-02-02,5.1,43.684,-79.483,1
398,dpz2x2k,"POLYGON((-79.4805908203125 43.6830139160156, -79.4792175292969 43.6830139160156, -79.4792175292969 43.6843872070312, -79.4805908203125 43.6843872070312, -79.4805908203125 43.6830139160156))",43.683,-79.481,43.684,-79.479,POINT(-79.4801 43.68331),43.683,-79.48,Toronto,,Ontario,Canada,CA-ON,0.015,17,2022-02-02,5.1,43.683,-79.48,1
399,dpz8bdr,"POLYGON((-79.4215393066406 43.7379455566406, -79.420166015625 43.7379455566406, -79.420166015625 43.7393188476562, -79.4215393066406 43.7393188476562, -79.4215393066406 43.7379455566406))",43.738,-79.422,43.739,-79.42,POINT(-79.42112 43.73861),43.739,-79.421,Toronto,,Ontario,Canada,CA-ON,0.03,22,2022-02-02,5.1,43.739,-79.421,2
400,dpz2ydk,"POLYGON((-79.5135498046875 43.7379455566406, -79.5121765136719 43.7379455566406, -79.5121765136719 43.7393188476562, -79.5135498046875 43.7393188476562, -79.5135498046875 43.7379455566406))",43.738,-79.514,43.739,-79.512,POINT(-79.51301 43.73877),43.739,-79.513,Toronto,,Ontario,Canada,CA-ON,0.004,4,2022-02-02,5.1,43.739,-79.513,4
401,dpz8v67,"POLYGON((-79.2182922363281 43.7379455566406, -79.2169189453125 43.7379455566406, -79.2169189453125 43.7393188476562, -79.2182922363281 43.7393188476562, -79.2182922363281 43.7379455566406))",43.738,-79.218,43.739,-79.217,POINT(-79.21739 43.73846),43.738,-79.217,Toronto,,Ontario,Canada,CA-ON,0.006,8,2022-02-02,5.1,43.738,-79.217,1
402,dpz2q3k,"POLYGON((-79.5245361328125 43.6445617675781, -79.5231628417969 43.6445617675781, -79.5231628417969 43.6459350585938, -79.5245361328125 43.6459350585938, -79.5245361328125 43.6445617675781))",43.645,-79.525,43.646,-79.523,POINT(-79.52334 43.64472),43.645,-79.523,Toronto,,Ontario,Canada,CA-ON,0.004,3,2022-02-02,5.1,43.645,-79.523,2
403,dpz83ck,"POLYGON((-79.3707275390625 43.6445617675781, -79.3693542480469 43.6445617675781, -79.3693542480469 43.6459350585938, -79.3707275390625 43.6459350585938, -79.3707275390625 43.6445617675781))",43.645,-79.371,43.646,-79.369,POINT(-79.36996 43.64551),43.646,-79.37,Toronto,,Ontario,Canada,CA-ON,0.025,155,2022-02-02,5.1,43.646,-79.37,1
404,dpz83cs,"POLYGON((-79.3707275390625 43.6459350585938, -79.3693542480469 43.6459350585938, -79.3693542480469 43.6473083496094, -79.3707275390625 43.6473083496094, -79.3707275390625 43.6459350585938))",43.646,-79.371,43.647,-79.369,POINT(-79.37007 43.64626),43.646,-79.37,Toronto,,Ontario,Canada,CA-ON,0.016,55,2022-02-02,5.1,43.646,-79.37,1
405,dpz8396,"POLYGON((-79.3844604492188 43.6445617675781, -79.3830871582031 43.6445617675781, -79.3830871582031 43.6459350585938, -79.3844604492188 43.6459350585938, -79.3844604492188 43.6445617675781))",43.645,-79.384,43.646,-79.383,POINT(-79.3835 43.64549),43.645,-79.383,Toronto,,Ontario,Canada,CA-ON,0.008,9,2022-02-02,5.1,43.645,-79.383,1
406,dpz833k,"POLYGON((-79.3927001953125 43.6445617675781, -79.3913269042969 43.6445617675781, -79.3913269042969 43.6459350585938, -79.3927001953125 43.6459350585938, -79.3927001953125 43.6445617675781))",43.645,-79.393,43.646,-79.391,POINT(-79.39202 43.6451),43.645,-79.392,Toronto,,Ontario,Canada,CA-ON,0.01,7,2022-02-02,5.1,43.645,-79.392,1
407,dpz8612,"POLYGON((-79.365234375 43.6445617675781, -79.3638610839844 43.6445617675781, -79.3638610839844 43.6459350585938, -79.365234375 43.6459350585938, -79.365234375 43.6445617675781))",43.645,-79.365,43.646,-79.364,POINT(-79.36476 43.64537),43.645,-79.365,Toronto,,Ontario,Canada,CA-ON,0.034,10,2022-02-02,5.1,43.645,-79.365,1
408,dpz831k,"POLYGON((-79.4036865234375 43.6445617675781, -79.4023132324219 43.6445617675781, -79.4023132324219 43.6459350585938, -79.4036865234375 43.6459350585938, -79.4036865234375 43.6445617675781))",43.645,-79.404,43.646,-79.402,POINT(-79.40309 43.6452),43.645,-79.403,Toronto,,Ontario,Canada,CA-ON,0.014,20,2022-02-02,5.1,43.645,-79.403,3
409,dpz9h98,"POLYGON((-79.25537109375 43.7777709960938, -79.2539978027344 43.7777709960938, -79.2539978027344 43.7791442871094, -79.25537109375 43.7791442871094, -79.25537109375 43.7777709960938))",43.778,-79.255,43.779,-79.254,POINT(-79.25449 43.77895),43.779,-79.254,Toronto,,Ontario,Canada,CA-ON,0.039,6,2022-02-02,5.1,43.779,-79.254,2
410,dpz909w,"POLYGON((-79.4229125976562 43.7777709960938, -79.4215393066406 43.7777709960938, -79.4215393066406 43.7791442871094, -79.4229125976562 43.7791442871094, -79.4229125976562 43.7777709960938))",43.778,-79.423,43.779,-79.422,POINT(-79.42198 43.77837),43.778,-79.422,Toronto,,Ontario,Canada,CA-ON,0.014,3,2022-02-02,5.1,43.778,-79.422,1
411,dpz91cx,"POLYGON((-79.3666076660156 43.7777709960938, -79.365234375 43.7777709960938, -79.365234375 43.7791442871094, -79.3666076660156 43.7791442871094, -79.3666076660156 43.7777709960938))",43.778,-79.367,43.779,-79.365,POINT(-79.36538 43.77886),43.779,-79.365,Toronto,,Ontario,Canada,CA-ON,0.012,3,2022-02-02,5.1,43.779,-79.365,1
412,dpz8ff8,"POLYGON((-79.332275390625 43.7393188476562, -79.3309020996094 43.7393188476562, -79.3309020996094 43.7406921386719, -79.332275390625 43.7406921386719, -79.332275390625 43.7393188476562))",43.739,-79.332,43.741,-79.331,POINT(-79.33201 43.73991),43.74,-79.332,Toronto,,Ontario,Canada,CA-ON,0.011,65,2022-02-02,5.1,43.74,-79.332,5
413,dpz8fdx,"POLYGON((-79.3336486816406 43.7393188476562, -79.332275390625 43.7393188476562, -79.332275390625 43.7406921386719, -79.3336486816406 43.7406921386719, -79.3336486816406 43.7393188476562))",43.739,-79.334,43.741,-79.332,POINT(-79.3324 43.73981),43.74,-79.332,Toronto,,Ontario,Canada,CA-ON,0.01,18,2022-02-02,5.1,43.74,-79.332,5
414,dpz2w7x,"POLYGON((-79.5204162597656 43.7008666992188, -79.51904296875 43.7008666992188, -79.51904296875 43.7022399902344, -79.5204162597656 43.7022399902344, -79.5204162597656 43.7008666992188))",43.701,-79.52,43.702,-79.519,POINT(-79.51958 43.70122),43.701,-79.52,Toronto,,Ontario,Canada,CA-ON,0.016,3,2022-02-02,5.1,43.701,-79.52,1
415,dpz2wge,"POLYGON((-79.5039367675781 43.7008666992188, -79.5025634765625 43.7008666992188, -79.5025634765625 43.7022399902344, -79.5039367675781 43.7022399902344, -79.5039367675781 43.7008666992188))",43.701,-79.504,43.702,-79.503,POINT(-79.50338 43.70168),43.702,-79.503,Toronto,,Ontario,Canada,CA-ON,0.014,3,2022-02-02,5.1,43.702,-79.503,5
416,dpz8d5s,"POLYGON((-79.3597412109375 43.7008666992188, -79.3583679199219 43.7008666992188, -79.3583679199219 43.7022399902344, -79.3597412109375 43.7022399902344, -79.3597412109375 43.7008666992188))",43.701,-79.36,43.702,-79.358,POINT(-79.35892 43.70188),43.702,-79.359,Toronto,,Ontario,Canada,CA-ON,0.02,6,2022-02-02,5.1,43.702,-79.359,1
417,dpz8det,"POLYGON((-79.3363952636719 43.7008666992188, -79.3350219726562 43.7008666992188, -79.3350219726562 43.7022399902344, -79.3363952636719 43.7022399902344, -79.3363952636719 43.7008666992188))",43.701,-79.336,43.702,-79.335,POINT(-79.33582 43.70124),43.701,-79.336,Toronto,,Ontario,Canada,CA-ON,0.003,7,2022-02-02,5.1,43.701,-79.336,1
418,dpz9j1b,"POLYGON((-79.2333984375 43.7791442871094, -79.2320251464844 43.7791442871094, -79.2320251464844 43.780517578125, -79.2333984375 43.780517578125, -79.2333984375 43.7791442871094))",43.779,-79.233,43.781,-79.232,POINT(-79.23298 43.77984),43.78,-79.233,Toronto,,Ontario,Canada,CA-ON,0.014,9,2022-02-02,5.1,43.78,-79.233,2
419,dpz2ufv,"POLYGON((-79.5890808105469 43.7406921386719, -79.5877075195312 43.7406921386719, -79.5877075195312 43.7420654296875, -79.5890808105469 43.7420654296875, -79.5890808105469 43.7406921386719))",43.741,-79.589,43.742,-79.588,POINT(-79.58882 43.74123),43.741,-79.589,Toronto,,Ontario,Canada,CA-ON,0.018,9,2022-02-02,5.1,43.741,-79.589,5
420,dpz8c4f,"POLYGON((-79.4064331054688 43.7406921386719, -79.4050598144531 43.7406921386719, -79.4050598144531 43.7420654296875, -79.4064331054688 43.7420654296875, -79.4064331054688 43.7406921386719))",43.741,-79.406,43.742,-79.405,POINT(-79.40598 43.74146),43.741,-79.406,Toronto,,Ontario,Canada,CA-ON,0.004,3,2022-02-02,5.1,43.741,-79.406,2
421,dpz2ufc,"POLYGON((-79.5945739746094 43.7406921386719, -79.5932006835938 43.7406921386719, -79.5932006835938 43.7420654296875, -79.5945739746094 43.7420654296875, -79.5945739746094 43.7406921386719))",43.741,-79.595,43.742,-79.593,POINT(-79.59372 43.74182),43.742,-79.594,Toronto,,Ontario,Canada,CA-ON,0.004,3,2022-02-02,5.1,43.742,-79.594,2
422,dpz2zfz,"POLYGON((-79.4544982910156 43.7406921386719, -79.453125 43.7406921386719, -79.453125 43.7420654296875, -79.4544982910156 43.7420654296875, -79.4544982910156 43.7406921386719))",43.741,-79.454,43.742,-79.453,POINT(-79.4536 43.74128),43.741,-79.454,Toronto,,Ontario,Canada,CA-ON,0.017,34,2022-02-02,5.1,43.741,-79.454,2
423,dpz2ufu,"POLYGON((-79.5904541015625 43.7406921386719, -79.5890808105469 43.7406921386719, -79.5890808105469 43.7420654296875, -79.5904541015625 43.7420654296875, -79.5904541015625 43.7406921386719))",43.741,-79.59,43.742,-79.589,POINT(-79.58971 43.74122),43.741,-79.59,Toronto,,Ontario,Canada,CA-ON,0.009,9,2022-02-02,5.1,43.741,-79.59,1
424,dpz8d5g,"POLYGON((-79.3611145019531 43.7022399902344, -79.3597412109375 43.7022399902344, -79.3597412109375 43.70361328125, -79.3611145019531 43.70361328125, -79.3611145019531 43.7022399902344))",43.702,-79.361,43.704,-79.36,POINT(-79.36033 43.70283),43.703,-79.36,Toronto,,Ontario,Canada,CA-ON,0.02,13,2022-02-02,5.1,43.703,-79.36,1
425,dpz885b,"POLYGON((-79.453125 43.7022399902344, -79.4517517089844 43.7022399902344, -79.4517517089844 43.70361328125, -79.453125 43.70361328125, -79.453125 43.7022399902344))",43.702,-79.453,43.704,-79.452,POINT(-79.45213 43.70282),43.703,-79.452,Toronto,,Ontario,Canada,CA-ON,0.142,138,2022-02-02,5.1,43.703,-79.452,3
426,dpz86hy,"POLYGON((-79.3569946289062 43.6637878417969, -79.3556213378906 43.6637878417969, -79.3556213378906 43.6651611328125, -79.3569946289062 43.6651611328125, -79.3569946289062 43.6637878417969))",43.664,-79.357,43.665,-79.356,POINT(-79.35588 43.66473),43.665,-79.356,Toronto,,Ontario,Canada,CA-ON,0.004,11,2022-02-02,5.1,43.665,-79.356,1
